txn_id,scheme_code,txn_date,txn_type,amount,units,nav,investor_id,state,kyc_status,folio_no
TXN101721,121017,2023-02-16,Lumpsum,25000.0,97.1245,46.6755,INV9168,Kerala,KYC_PENDING,FOLIO478579
TXN101722,118551,2020-09-01,SIP,50000.0,100.0659,463.1368,INV1589,Maharashtra,KYC_VERIFIED,FOLIO136847
TXN101723,119203,2024-03-06,SIP,2000.0,122.7834,227.4685,INV1846,Maharashtra,KYC_VERIFIED,FOLIO896449
TXN101724,118632,2020-04-29,SIP,5000.0,160.6981,297.6477,INV3790,Tamil Nadu,KYC_VERIFIED,FOLIO941526
TXN101725,121010,2023-08-16,SIP,2000.0,88.9414,375.3287,INV5286,Telangana,KYC_VERIFIED,FOLIO420712
TXN101726,125497,2024-05-23,SIP,5000.0,7.2851,388.696,INV1607,Telangana,KYC_VERIFIED,FOLIO592204
TXN101727,121011,2020-06-04,Lumpsum,25000.0,19.476,118.6887,INV4711,Uttar Pradesh,KYC_VERIFIED,FOLIO456526
TXN101728,118632,2023-06-22,SIP,1000.0,121.0754,130.9128,INV4658,Uttar Pradesh,KYC_VERIFIED,FOLIO626655
TXN101729,121013,2022-12-12,SIP,25000.0,168.7893,105.9649,INV1263,Maharashtra,KYC_VERIFIED,FOLIO692582
TXN101730,118989,2022-03-25,Lumpsum,10000.0,166.6752,426.037,INV1257,Karnataka,KYC_VERIFIED,FOLIO741838
TXN101731,121001,2023-07-14,Redemption,10000.0,132.8068,53.063,INV2435,Uttar Pradesh,KYC_VERIFIED,FOLIO662688
TXN101732,120465,2023-08-31,Lumpsum,10000.0,198.8397,326.6452,INV3225,Rajasthan,KYC_PENDING,FOLIO906769
TXN101733,118890,2022-11-28,Lumpsum,25000.0,181.1526,83.5043,INV3045,Tamil Nadu,KYC_VERIFIED,FOLIO865263
TXN101734,121005,2023-01-10,SIP,2000.0,168.6951,330.6369,INV4104,Telangana,KYC_VERIFIED,FOLIO434819
TXN101735,120178,2024-04-04,Redemption,2000.0,78.0094,348.9986,INV8958,Gujarat,KYC_VERIFIED,FOLIO104537
TXN101736,121015,2021-03-19,Lumpsum,10000.0,173.6953,324.5584,INV3216,Delhi,KYC_VERIFIED,FOLIO488446
TXN101737,119644,2020-12-01,SIP,500.0,181.975,31.9179,INV5314,Maharashtra,KYC_VERIFIED,FOLIO378622
TXN101738,121016,2020-01-27,SIP,5000.0,54.8594,481.0752,INV3178,West Bengal,KYC_VERIFIED,FOLIO730073
TXN101739,121003,2022-03-25,SIP,25000.0,196.1735,184.7929,INV7329,Delhi,KYC_VERIFIED,FOLIO908410
TXN101740,121010,2024-06-12,Lumpsum,5000.0,126.7694,372.0259,INV3284,Maharashtra,KYC_PENDING,FOLIO466728
TXN101741,121002,2020-10-22,Lumpsum,5000.0,123.8486,312.5168,INV6208,Rajasthan,KYC_VERIFIED,FOLIO146175
TXN101742,121012,2021-11-25,Lumpsum,1000.0,188.0,264.7645,INV9796,Telangana,KYC_VERIFIED,FOLIO735352
TXN101743,118825,2023-04-04,Redemption,500.0,74.1509,458.1222,INV9850,Rajasthan,KYC_VERIFIED,FOLIO874261
TXN101744,121001,2021-11-11,Lumpsum,2000.0,23.854,305.9909,INV8278,Delhi,KYC_VERIFIED,FOLIO740862
TXN101745,125497,2021-05-17,Lumpsum,25000.0,158.9253,186.8555,INV5754,Tamil Nadu,KYC_VERIFIED,FOLIO972340
TXN101746,119203,2020-07-24,Lumpsum,25000.0,92.16,416.515,INV5054,Rajasthan,KYC_VERIFIED,FOLIO957536
TXN101747,118632,2020-06-10,Lumpsum,2000.0,38.7331,334.9999,INV5709,West Bengal,KYC_REJECTED,FOLIO107079
TXN101748,119644,2022-08-11,SIP,10000.0,74.0219,97.2121,INV6384,Telangana,KYC_VERIFIED,FOLIO433889
TXN101749,121007,2020-12-25,Lumpsum,5000.0,162.1921,443.9757,INV6836,Tamil Nadu,KYC_VERIFIED,FOLIO537861
TXN101750,121014,2023-03-16,Lumpsum,50000.0,99.3132,436.3666,INV8648,Delhi,KYC_VERIFIED,FOLIO735963
TXN101751,119092,2020-06-02,Lumpsum,50000.0,184.964,234.5992,INV3303,Rajasthan,KYC_VERIFIED,FOLIO806351
TXN101752,121009,2023-07-24,Redemption,10000.0,88.6803,233.2215,INV4135,Kerala,KYC_PENDING,FOLIO948482
TXN101753,118551,2020-12-21,Lumpsum,1000.0,60.5756,15.6695,INV4396,West Bengal,KYC_VERIFIED,FOLIO302589
TXN101754,119092,2024-07-02,Lumpsum,2000.0,37.4343,355.6124,INV7850,Telangana,KYC_VERIFIED,FOLIO406569
TXN101755,118551,2022-05-09,Lumpsum,500.0,92.5573,481.2267,INV8897,Telangana,KYC_VERIFIED,FOLIO759213
TXN101756,121014,2022-07-25,Lumpsum,1000.0,22.6631,73.4308,INV8992,Tamil Nadu,KYC_REJECTED,FOLIO819004
TXN101757,120841,2022-10-25,Lumpsum,50000.0,132.9001,51.8063,INV8512,Kerala,KYC_VERIFIED,FOLIO920441
TXN101758,121002,2020-11-09,SIP,5000.0,123.5403,212.4873,INV4163,Delhi,KYC_VERIFIED,FOLIO574419
TXN101759,119644,2020-04-08,SIP,500.0,17.4001,301.5154,INV1188,Gujarat,KYC_VERIFIED,FOLIO626636
TXN101760,121001,2021-12-29,SIP,25000.0,140.4369,347.0715,INV8163,Kerala,KYC_VERIFIED,FOLIO130825
TXN101761,121020,2022-07-04,Lumpsum,25000.0,20.2774,375.8872,INV2122,Kerala,KYC_PENDING,FOLIO669521
TXN101762,121016,2024-07-02,SIP,50000.0,50.0858,277.0127,INV5766,West Bengal,KYC_VERIFIED,FOLIO735925
TXN101763,121004,2024-12-17,Lumpsum,50000.0,50.1836,458.6515,INV3670,Uttar Pradesh,KYC_VERIFIED,FOLIO407924
TXN101764,120465,2022-01-04,SIP,500.0,8.7725,149.1191,INV4920,Tamil Nadu,KYC_VERIFIED,FOLIO166046
TXN101765,119644,2023-01-31,Lumpsum,500.0,174.9126,57.4318,INV3155,Delhi,KYC_VERIFIED,FOLIO283696
TXN101766,121004,2024-04-30,Lumpsum,5000.0,68.9306,133.8183,INV7417,Gujarat,KYC_VERIFIED,FOLIO507858
TXN101767,121006,2024-10-30,Lumpsum,5000.0,29.6667,400.0734,INV1241,Telangana,KYC_VERIFIED,FOLIO828182
TXN101768,121020,2023-10-24,Redemption,5000.0,158.4598,465.0838,INV2914,Telangana,KYC_VERIFIED,FOLIO336135
TXN101769,118632,2023-01-18,SIP,25000.0,52.9101,482.1915,INV4044,Karnataka,KYC_VERIFIED,FOLIO860213
TXN101770,121016,2024-04-05,SIP,500.0,6.5813,324.5257,INV5511,Rajasthan,KYC_VERIFIED,FOLIO591830
TXN101771,121004,2022-07-05,Lumpsum,2000.0,28.1977,35.0261,INV4298,West Bengal,KYC_PENDING,FOLIO128172
TXN101772,121011,2021-01-01,Lumpsum,50000.0,37.616,498.8382,INV9852,Tamil Nadu,KYC_VERIFIED,FOLIO307121
TXN101773,121007,2024-04-17,Lumpsum,5000.0,178.4797,376.5397,INV1179,Karnataka,KYC_VERIFIED,FOLIO265615
TXN101774,119644,2022-01-28,Redemption,50000.0,43.1858,116.5899,INV4808,Maharashtra,KYC_VERIFIED,FOLIO558917
TXN101775,121006,2022-03-11,SIP,500.0,174.7538,313.8547,INV7336,Karnataka,KYC_VERIFIED,FOLIO779737
TXN101776,120712,2020-09-14,Redemption,5000.0,79.3575,440.2954,INV3304,Maharashtra,KYC_VERIFIED,FOLIO232480
TXN101777,119092,2021-02-01,Lumpsum,5000.0,107.0712,69.677,INV5691,Maharashtra,KYC_VERIFIED,FOLIO913160
TXN101778,120333,2023-08-02,Lumpsum,500.0,179.4657,464.8692,INV7281,Rajasthan,KYC_PENDING,FOLIO117158
TXN101779,120594,2024-10-16,SIP,5000.0,127.5615,179.5289,INV4507,Maharashtra,KYC_VERIFIED,FOLIO223731
TXN101780,118632,2021-12-06,Redemption,25000.0,2.04,122.1432,INV6881,Delhi,KYC_PENDING,FOLIO166391
TXN101781,120712,2024-01-08,SIP,500.0,162.9836,415.3585,INV7391,Uttar Pradesh,KYC_PENDING,FOLIO901138
TXN101782,118890,2024-02-05,Lumpsum,2000.0,167.0947,144.6076,INV8833,Gujarat,KYC_VERIFIED,FOLIO622646
TXN101783,119092,2022-06-09,Lumpsum,10000.0,17.71,232.7755,INV7784,Tamil Nadu,KYC_VERIFIED,FOLIO365434
TXN101784,121001,2023-02-17,Lumpsum,50000.0,23.1588,257.7541,INV4880,Gujarat,KYC_VERIFIED,FOLIO343113
TXN101785,118890,2023-11-24,SIP,10000.0,106.0553,314.8079,INV2946,Delhi,KYC_VERIFIED,FOLIO397044
TXN101786,119203,2024-09-24,SIP,2000.0,158.4573,452.1179,INV6473,Uttar Pradesh,KYC_PENDING,FOLIO324691
TXN101787,118632,2023-04-25,Redemption,5000.0,101.1387,239.6729,INV9803,Maharashtra,KYC_VERIFIED,FOLIO663022
TXN101788,120178,2020-03-23,Lumpsum,1000.0,5.863,489.4101,INV1779,Kerala,KYC_REJECTED,FOLIO290884
TXN101789,121005,2022-09-21,Lumpsum,1000.0,29.9149,108.3942,INV2185,Delhi,KYC_VERIFIED,FOLIO910016
TXN101790,121014,2024-08-07,Lumpsum,2000.0,100.7449,333.1732,INV5741,Karnataka,KYC_VERIFIED,FOLIO997660
TXN101791,118632,2021-08-12,Redemption,50000.0,199.5269,392.657,INV1882,Telangana,KYC_VERIFIED,FOLIO391053
TXN101792,121002,2023-01-26,Lumpsum,500.0,165.3222,193.2923,INV6569,Maharashtra,KYC_VERIFIED,FOLIO581673
TXN101793,120178,2021-01-15,SIP,10000.0,155.3758,35.5524,INV7219,Tamil Nadu,KYC_VERIFIED,FOLIO429886
TXN101794,125497,2023-03-02,Redemption,5000.0,77.2248,314.3329,INV7305,Uttar Pradesh,KYC_VERIFIED,FOLIO272337
TXN101795,119386,2021-10-25,Redemption,10000.0,26.8585,410.8729,INV7062,West Bengal,KYC_REJECTED,FOLIO894225
TXN101796,120333,2021-10-04,Lumpsum,2000.0,22.4706,346.9409,INV4708,Delhi,KYC_VERIFIED,FOLIO264669
TXN101797,121015,2021-09-02,Lumpsum,25000.0,96.8066,273.1325,INV2694,Telangana,KYC_VERIFIED,FOLIO677556
TXN101798,121007,2023-10-19,SIP,5000.0,161.6284,157.0098,INV6266,Tamil Nadu,KYC_VERIFIED,FOLIO263407
TXN101799,118551,2022-09-13,Lumpsum,50000.0,193.052,434.8957,INV6014,West Bengal,KYC_VERIFIED,FOLIO388019
TXN101800,120178,2024-09-24,SIP,500.0,156.5181,13.9389,INV8023,Tamil Nadu,KYC_PENDING,FOLIO877236
TXN101801,125497,2021-08-09,SIP,500.0,175.3281,44.5538,INV6732,Tamil Nadu,KYC_VERIFIED,FOLIO645555
TXN101802,121013,2020-07-08,SIP,10000.0,165.9064,345.8614,INV7129,Karnataka,KYC_VERIFIED,FOLIO673919
TXN101803,120594,2022-03-15,Lumpsum,5000.0,4.6812,208.7043,INV4520,Tamil Nadu,KYC_VERIFIED,FOLIO662480
TXN101804,121002,2024-01-23,Lumpsum,2000.0,157.5722,406.9457,INV2713,Kerala,KYC_VERIFIED,FOLIO694770
TXN101805,119386,2023-03-01,Redemption,10000.0,47.4287,75.1423,INV5134,Gujarat,KYC_VERIFIED,FOLIO847343
TXN101806,118989,2024-12-19,SIP,10000.0,105.9571,273.5507,INV5496,Telangana,KYC_VERIFIED,FOLIO983829
TXN101807,121008,2023-12-07,SIP,2000.0,150.8286,370.3657,INV3669,Rajasthan,KYC_VERIFIED,FOLIO968583
TXN101808,121007,2023-12-05,SIP,5000.0,72.8069,422.5842,INV2184,Rajasthan,KYC_VERIFIED,FOLIO593095
TXN101809,121015,2024-10-22,SIP,50000.0,103.0228,271.2651,INV9020,Tamil Nadu,KYC_VERIFIED,FOLIO517448
TXN101810,121019,2022-02-17,Lumpsum,2000.0,179.6027,198.3537,INV3741,Karnataka,KYC_VERIFIED,FOLIO975273
TXN101811,121008,2020-01-09,Lumpsum,50000.0,48.1607,350.119,INV1104,Maharashtra,KYC_VERIFIED,FOLIO914124
TXN101812,119775,2022-11-10,Lumpsum,25000.0,10.0001,190.3161,INV9698,Telangana,KYC_REJECTED,FOLIO744199
TXN101813,121016,2021-10-25,SIP,50000.0,179.9378,362.4628,INV9644,Delhi,KYC_VERIFIED,FOLIO516974
TXN101814,121009,2022-11-25,SIP,1000.0,111.8863,419.1621,INV3595,Delhi,KYC_VERIFIED,FOLIO527567
TXN101815,121003,2021-08-20,SIP,1000.0,14.1299,208.9672,INV4811,Rajasthan,KYC_VERIFIED,FOLIO589903
TXN101816,118632,2024-12-17,Lumpsum,10000.0,23.3388,496.7075,INV8270,Telangana,KYC_PENDING,FOLIO669419
TXN101817,121010,2023-08-28,Lumpsum,50000.0,133.4012,141.3575,INV2386,Uttar Pradesh,KYC_VERIFIED,FOLIO753319
TXN101818,121003,2021-03-24,Lumpsum,5000.0,152.1385,433.3082,INV8191,Karnataka,KYC_REJECTED,FOLIO322252
TXN101819,118712,2024-01-11,Lumpsum,2000.0,26.4051,181.2185,INV8075,Karnataka,KYC_VERIFIED,FOLIO346738
TXN101820,119092,2022-10-03,Redemption,500.0,91.1611,442.0088,INV7007,Delhi,KYC_VERIFIED,FOLIO316893
TXN101821,121018,2024-07-25,Lumpsum,2000.0,95.0692,467.0939,INV7592,Gujarat,KYC_PENDING,FOLIO320325
TXN101822,121018,2022-05-25,Lumpsum,2000.0,131.0972,493.4924,INV8071,Karnataka,KYC_VERIFIED,FOLIO627013
TXN101823,121018,2021-09-23,Lumpsum,10000.0,155.9375,483.7875,INV5130,Tamil Nadu,KYC_VERIFIED,FOLIO734959
TXN101824,121020,2023-03-28,SIP,500.0,104.4779,468.6612,INV1155,Delhi,KYC_VERIFIED,FOLIO985981
TXN101825,119386,2023-11-29,Lumpsum,5000.0,80.2039,381.5148,INV8314,Tamil Nadu,KYC_VERIFIED,FOLIO851333
TXN101826,118825,2024-04-17,SIP,2000.0,191.8864,215.2518,INV4413,Maharashtra,KYC_VERIFIED,FOLIO714901
TXN101827,121017,2024-04-30,SIP,10000.0,190.1403,169.7165,INV3131,West Bengal,KYC_VERIFIED,FOLIO120413
TXN101828,120841,2021-01-15,Redemption,1000.0,40.7591,354.4291,INV8229,Uttar Pradesh,KYC_VERIFIED,FOLIO704398
TXN101829,121007,2023-11-01,Lumpsum,10000.0,189.3535,384.2157,INV2699,Uttar Pradesh,KYC_VERIFIED,FOLIO898703
TXN101830,121013,2021-03-02,Lumpsum,10000.0,102.7247,432.5446,INV2471,West Bengal,KYC_VERIFIED,FOLIO456963
TXN101831,120465,2023-09-27,SIP,25000.0,40.7066,201.6439,INV7119,Delhi,KYC_VERIFIED,FOLIO519198
TXN101832,118632,2022-11-09,SIP,5000.0,190.4318,478.5845,INV8667,Gujarat,KYC_VERIFIED,FOLIO995214
TXN101833,118632,2021-12-24,Redemption,500.0,135.9001,486.4719,INV4275,Maharashtra,KYC_VERIFIED,FOLIO667369
TXN101834,121002,2022-06-08,SIP,5000.0,79.5498,216.0276,INV8500,Karnataka,KYC_VERIFIED,FOLIO965761
TXN101835,118890,2021-12-06,Redemption,25000.0,96.5165,305.6758,INV6657,Gujarat,KYC_VERIFIED,FOLIO472308
TXN101836,118989,2020-05-29,Lumpsum,25000.0,199.4761,14.9315,INV3476,West Bengal,KYC_PENDING,FOLIO893751
TXN101837,121011,2020-04-16,Lumpsum,10000.0,156.7531,311.5281,INV9676,Uttar Pradesh,KYC_VERIFIED,FOLIO826664
TXN101838,121018,2021-06-22,Redemption,5000.0,105.5117,176.2644,INV4099,Karnataka,KYC_VERIFIED,FOLIO509898
TXN101839,121006,2024-03-22,SIP,2000.0,93.9353,455.6922,INV9047,Kerala,KYC_VERIFIED,FOLIO361585
TXN101840,119551,2024-08-26,Lumpsum,1000.0,88.2201,452.4655,INV2698,West Bengal,KYC_VERIFIED,FOLIO185539
TXN101841,121008,2022-11-17,Redemption,5000.0,78.5457,406.7352,INV9963,Uttar Pradesh,KYC_REJECTED,FOLIO730380
TXN101842,119092,2020-06-24,SIP,5000.0,48.863,245.2175,INV8841,Kerala,KYC_VERIFIED,FOLIO106451
TXN101843,121019,2020-08-17,SIP,10000.0,124.8276,28.9616,INV1126,West Bengal,KYC_VERIFIED,FOLIO118765
TXN101844,119775,2022-05-26,Lumpsum,25000.0,156.4879,164.0127,INV5024,Gujarat,KYC_PENDING,FOLIO199696
TXN101845,118825,2020-10-26,Lumpsum,2000.0,140.5457,299.9838,INV9868,Kerala,KYC_REJECTED,FOLIO710617
TXN101846,120841,2021-08-05,Lumpsum,25000.0,30.1996,275.6874,INV6751,Rajasthan,KYC_PENDING,FOLIO435545
TXN101847,119644,2024-08-05,Redemption,1000.0,20.038,495.6291,INV3305,Karnataka,KYC_VERIFIED,FOLIO453474
TXN101848,120465,2023-07-27,Lumpsum,2000.0,65.124,20.7918,INV2329,Rajasthan,KYC_VERIFIED,FOLIO820884
TXN101849,121008,2024-02-02,Redemption,10000.0,96.6287,486.4235,INV3939,Delhi,KYC_VERIFIED,FOLIO411763
TXN101850,121004,2023-09-01,SIP,25000.0,181.6401,447.1577,INV3491,Karnataka,KYC_VERIFIED,FOLIO519152
TXN101851,121004,2022-11-01,SIP,500.0,51.3781,294.1928,INV2433,Delhi,KYC_VERIFIED,FOLIO813205
TXN101852,121006,2024-12-11,Redemption,25000.0,187.5409,391.0679,INV3943,Gujarat,KYC_VERIFIED,FOLIO636526
TXN101853,120465,2023-03-29,SIP,10000.0,116.672,322.6005,INV4260,Karnataka,KYC_VERIFIED,FOLIO782029
TXN101854,121016,2021-12-15,SIP,500.0,179.6334,16.9363,INV6306,Maharashtra,KYC_PENDING,FOLIO970408
TXN101855,121020,2023-07-31,Redemption,10000.0,173.6769,93.7863,INV8924,Rajasthan,KYC_VERIFIED,FOLIO537412
TXN101856,121016,2020-09-09,Redemption,50000.0,34.2381,128.5995,INV7891,Uttar Pradesh,KYC_VERIFIED,FOLIO854350
TXN101857,119386,2022-08-22,SIP,25000.0,34.7676,158.2367,INV8207,Delhi,KYC_PENDING,FOLIO494407
TXN101858,120841,2024-07-31,Lumpsum,10000.0,167.1391,338.5276,INV9632,Delhi,KYC_VERIFIED,FOLIO594038
TXN101859,121011,2024-09-25,Lumpsum,50000.0,128.1857,366.6601,INV7973,Telangana,KYC_VERIFIED,FOLIO243142
TXN101860,121010,2022-05-09,SIP,50000.0,78.6851,107.9012,INV7835,Gujarat,KYC_VERIFIED,FOLIO192279
TXN101861,121009,2022-07-15,Lumpsum,1000.0,133.5161,482.5526,INV6693,Maharashtra,KYC_VERIFIED,FOLIO738146
TXN101862,118825,2023-11-01,Lumpsum,25000.0,39.1141,84.9045,INV3441,Uttar Pradesh,KYC_VERIFIED,FOLIO234925
TXN101863,121019,2023-07-18,Lumpsum,2000.0,90.439,317.8137,INV4909,Kerala,KYC_VERIFIED,FOLIO818307
TXN101864,121013,2023-07-03,Lumpsum,2000.0,14.7509,375.9807,INV4429,West Bengal,KYC_VERIFIED,FOLIO208986
TXN101865,118632,2023-09-11,Lumpsum,5000.0,74.0619,262.0328,INV6323,Tamil Nadu,KYC_VERIFIED,FOLIO987787
TXN101866,120333,2024-02-22,SIP,10000.0,90.0796,442.3604,INV9815,Rajasthan,KYC_VERIFIED,FOLIO956608
TXN101867,118551,2022-02-07,Lumpsum,50000.0,7.9017,248.7297,INV7422,Tamil Nadu,KYC_VERIFIED,FOLIO612661
TXN101868,121014,2021-04-06,SIP,5000.0,111.445,291.3299,INV4662,Kerala,KYC_PENDING,FOLIO671620
TXN101869,118825,2021-03-31,SIP,1000.0,38.8549,351.6537,INV6829,Kerala,KYC_VERIFIED,FOLIO270802
TXN101870,120333,2024-08-21,Lumpsum,1000.0,176.0314,480.0497,INV2307,Tamil Nadu,KYC_VERIFIED,FOLIO819553
TXN101871,125497,2023-04-07,Lumpsum,2000.0,25.0465,62.6127,INV9548,Maharashtra,KYC_REJECTED,FOLIO205789
TXN101872,121007,2021-04-01,Lumpsum,5000.0,124.1957,99.6352,INV6211,Rajasthan,KYC_VERIFIED,FOLIO359981
TXN101873,118551,2024-03-13,Lumpsum,500.0,171.8088,308.4032,INV5175,Gujarat,KYC_VERIFIED,FOLIO715634
TXN101874,121002,2020-11-13,Lumpsum,10000.0,176.1147,235.6806,INV2700,Maharashtra,KYC_VERIFIED,FOLIO171780
TXN101875,119386,2020-11-26,SIP,50000.0,49.3693,258.1344,INV8146,Telangana,KYC_VERIFIED,FOLIO581635
TXN101876,119644,2024-05-02,SIP,25000.0,131.1665,49.2411,INV8936,Telangana,KYC_VERIFIED,FOLIO389404
TXN101877,120178,2021-12-09,Lumpsum,50000.0,8.105,158.0651,INV8638,Gujarat,KYC_VERIFIED,FOLIO741836
TXN101878,120712,2024-05-17,SIP,2000.0,54.7468,266.2755,INV8539,Maharashtra,KYC_VERIFIED,FOLIO656485
TXN101879,118989,2021-10-04,SIP,5000.0,161.2815,231.819,INV7844,Gujarat,KYC_VERIFIED,FOLIO957690
TXN101880,119644,2022-09-14,SIP,25000.0,97.1209,462.2779,INV1044,Telangana,KYC_VERIFIED,FOLIO654312
TXN101881,119551,2023-11-10,Redemption,2000.0,93.9819,105.6283,INV2593,Karnataka,KYC_VERIFIED,FOLIO812703
TXN101882,121010,2023-07-19,Redemption,2000.0,36.1864,129.5519,INV9453,Gujarat,KYC_VERIFIED,FOLIO674852
TXN101883,118712,2022-07-07,SIP,500.0,33.1181,260.9289,INV1945,West Bengal,KYC_VERIFIED,FOLIO609259
TXN101884,120465,2022-03-01,Lumpsum,5000.0,193.1784,349.178,INV2276,Maharashtra,KYC_VERIFIED,FOLIO199757
TXN101885,118551,2020-11-11,Lumpsum,1000.0,187.9561,77.0089,INV6645,Uttar Pradesh,KYC_VERIFIED,FOLIO104082
TXN101886,121010,2024-09-18,Redemption,10000.0,166.365,418.6967,INV3325,Maharashtra,KYC_VERIFIED,FOLIO572783
TXN101887,121013,2020-12-17,Redemption,500.0,36.7878,259.1264,INV1862,Uttar Pradesh,KYC_VERIFIED,FOLIO254908
TXN101888,121005,2021-02-16,SIP,5000.0,89.242,409.5281,INV6758,Delhi,KYC_PENDING,FOLIO379165
TXN101889,125497,2020-07-30,SIP,10000.0,100.6028,218.6232,INV7971,Gujarat,KYC_VERIFIED,FOLIO440471
TXN101890,121011,2020-09-07,Lumpsum,1000.0,169.6712,292.7832,INV5289,Uttar Pradesh,KYC_VERIFIED,FOLIO866292
TXN101891,118712,2021-05-28,SIP,1000.0,177.3805,392.963,INV9593,Uttar Pradesh,KYC_VERIFIED,FOLIO746116
TXN101892,119775,2022-02-10,Lumpsum,1000.0,4.7767,323.4247,INV5952,West Bengal,KYC_VERIFIED,FOLIO869381
TXN101893,118712,2023-05-26,Redemption,5000.0,1.7915,149.1562,INV1363,West Bengal,KYC_VERIFIED,FOLIO783480
TXN101894,120333,2023-11-27,SIP,2000.0,143.2237,188.8703,INV1549,Uttar Pradesh,KYC_VERIFIED,FOLIO682393
TXN101895,121014,2023-10-10,Lumpsum,2000.0,11.4214,260.0144,INV8368,Telangana,KYC_PENDING,FOLIO251053
TXN101896,121019,2020-02-25,Redemption,50000.0,111.887,271.4354,INV6506,Kerala,KYC_VERIFIED,FOLIO203085
TXN101897,120712,2024-10-29,Redemption,500.0,63.059,47.7545,INV8822,Gujarat,KYC_VERIFIED,FOLIO953589
TXN101898,119203,2020-07-13,Redemption,500.0,43.5708,381.4061,INV8225,Rajasthan,KYC_VERIFIED,FOLIO813958
TXN101899,120465,2021-07-29,SIP,50000.0,73.4168,34.4614,INV6875,Karnataka,KYC_PENDING,FOLIO924648
TXN101900,120841,2022-12-27,Redemption,5000.0,115.1553,330.1521,INV7227,West Bengal,KYC_VERIFIED,FOLIO413932
TXN101901,121003,2020-01-16,Lumpsum,1000.0,25.5964,233.0789,INV7665,Karnataka,KYC_VERIFIED,FOLIO765234
TXN101902,120594,2022-12-30,Redemption,1000.0,88.5561,405.9118,INV1667,Rajasthan,KYC_VERIFIED,FOLIO385210
TXN101903,125497,2022-02-16,Lumpsum,1000.0,61.3922,158.2634,INV2339,Telangana,KYC_VERIFIED,FOLIO377230
TXN101904,121020,2022-11-22,SIP,25000.0,199.6028,115.9241,INV4609,Uttar Pradesh,KYC_VERIFIED,FOLIO786619
TXN101905,121007,2022-09-20,Lumpsum,500.0,169.4454,189.4144,INV7336,West Bengal,KYC_PENDING,FOLIO402423
TXN101906,119551,2020-10-29,Lumpsum,500.0,156.3686,241.7919,INV5726,Rajasthan,KYC_PENDING,FOLIO834316
TXN101907,121009,2021-11-29,Redemption,25000.0,199.725,380.9945,INV5553,Kerala,KYC_VERIFIED,FOLIO797018
TXN101908,120178,2021-09-29,Lumpsum,5000.0,7.5805,94.4927,INV6996,Maharashtra,KYC_VERIFIED,FOLIO335145
TXN101909,120465,2023-12-27,Lumpsum,25000.0,14.3757,45.3568,INV4693,Tamil Nadu,KYC_VERIFIED,FOLIO867766
TXN101910,121014,2020-10-01,Lumpsum,2000.0,153.7156,323.9797,INV2867,West Bengal,KYC_VERIFIED,FOLIO934056
TXN101911,120712,2022-08-23,SIP,25000.0,62.3473,395.2112,INV7938,Telangana,KYC_PENDING,FOLIO423884
TXN101912,118825,2022-08-18,Lumpsum,25000.0,154.608,465.6596,INV2521,West Bengal,KYC_VERIFIED,FOLIO132218
TXN101913,118632,2023-04-19,SIP,25000.0,21.4619,455.621,INV5966,Kerala,KYC_VERIFIED,FOLIO268066
TXN101914,119644,2021-11-18,SIP,10000.0,150.8538,44.2836,INV1492,Gujarat,KYC_VERIFIED,FOLIO390331
TXN101915,119386,2023-08-18,Lumpsum,10000.0,140.1416,41.6374,INV7008,Delhi,KYC_VERIFIED,FOLIO441433
TXN101916,121005,2024-09-19,SIP,10000.0,79.545,453.9008,INV6824,Maharashtra,KYC_VERIFIED,FOLIO504827
TXN101917,119386,2020-07-07,Lumpsum,1000.0,48.7225,400.3762,INV1361,Telangana,KYC_VERIFIED,FOLIO337929
TXN101918,121015,2022-03-21,SIP,10000.0,23.2118,194.4156,INV8069,Gujarat,KYC_VERIFIED,FOLIO775836
TXN101919,121008,2020-07-24,SIP,25000.0,138.5041,446.7213,INV4180,Rajasthan,KYC_VERIFIED,FOLIO963132
TXN101920,121006,2021-03-16,Lumpsum,2000.0,28.003,342.008,INV1753,Karnataka,KYC_VERIFIED,FOLIO812196
TXN101921,119092,2023-09-05,SIP,1000.0,89.3571,376.5073,INV7639,Karnataka,KYC_VERIFIED,FOLIO526529
TXN101922,121006,2020-10-30,Lumpsum,2000.0,191.3885,324.7219,INV8866,Telangana,KYC_PENDING,FOLIO804159
TXN101923,118712,2023-07-05,SIP,25000.0,16.9636,413.6437,INV8830,Tamil Nadu,KYC_VERIFIED,FOLIO154793
TXN101924,121004,2024-11-08,Lumpsum,25000.0,122.3027,58.2906,INV1718,Kerala,KYC_PENDING,FOLIO898503
TXN101925,125497,2023-09-11,SIP,2000.0,112.9457,25.379,INV8659,Rajasthan,KYC_VERIFIED,FOLIO680223
TXN101926,118890,2023-03-06,SIP,5000.0,42.2775,214.2982,INV9877,Tamil Nadu,KYC_VERIFIED,FOLIO329140
TXN101927,118632,2024-07-11,SIP,1000.0,29.0218,46.2919,INV8828,West Bengal,KYC_VERIFIED,FOLIO586743
TXN101928,121013,2023-08-21,Lumpsum,50000.0,182.1945,416.3977,INV1917,Rajasthan,KYC_VERIFIED,FOLIO682521
TXN101929,121016,2023-09-22,Redemption,10000.0,71.2562,16.4953,INV8142,West Bengal,KYC_VERIFIED,FOLIO530848
